scenario,sim,metric,value
S&TxV&T&T 18%,0,txvs,1410654.5408
S&TxV&T&T 18%,0,vaccinations,13547764.1752
S&TxV&T&T 18%,0,yld,84212.15863699678
S&TxV&T&T 18%,0,yll,1125900.3236467943
S&TxV&T&T 18%,1,ablations,1218536.2598
S&TxV&T&T 18%,1,asr_cancer_incidence,954.208240507055
S&TxV&T&T 18%,1,cancer_deaths,99532.15278614342
S&TxV&T&T 18%,1,cancer_incidence,904.6263788938522
S&TxV&T&T 18%,1,cancer_incidence_no_hiv,858.559086561203
S&TxV&T&T 18%,1,cancer_incidence_with_hiv,5056.694140195847
S&TxV&T&T 18%,1,cancer_treatments,127780.9962
S&TxV&T&T 18%,1,cancers,109081.4724034879
S&TxV&T&T 18%,1,cancers_no_hiv,102701.36516490702
S&TxV&T&T 18%,1,cancers_with_hiv,5626.533649105959
S&TxV&T&T 18%,1,dalys,2164353.390049516
S&TxV&T&T 18%,1,excisions,0.0
S&TxV&T&T 18%,1,leeps,55401.5508
S&TxV&T&T 18%,1,screens,8334954.8174
S&TxV&T&T 18%,1,txvs,3293711.5524
S&TxV&T&T 18%,1,vaccinations,13578741.3864
S&TxV&T&T 18%,1,yld,141440.9722786796
S&TxV&T&T 18%,1,yll,2022912.4177708367
S&TxV&T&T 18%,2,ablations,999312.919
S&TxV&T&T 18%,2,asr_cancer_incidence,790.305307453684
S&TxV&T&T 18%,2,cancer_deaths,82512.55862824153
S&TxV&T&T 18%,2,cancer_incidence,740.5205209255219
S&TxV&T&T 18%,2,cancer_incidence_no_hiv,702.7854934930801
S&TxV&T&T 18%,2,cancer_incidence_with_hiv,4202.092086791992
S&TxV&T&T 18%,2,cancer_treatments,109313.8126
S&TxV&T&T 18%,2,cancers,88109.30655959643
S&TxV&T&T 18%,2,cancers_no_hiv,83048.708296389
S&TxV&T&T 18%,2,cancers_with_hiv,4482.759721561692
S&TxV&T&T 18%,2,dalys,1780194.7769151374
S&TxV&T&T 18%,2,excisions,0.0
S&TxV&T&T 18%,2,leeps,48848.6792
S&TxV&T&T 18%,2,screens,7475039.3488
S&TxV&T&T 18%,2,txvs,2607745.039
S&TxV&T&T 18%,2,vaccinations,13545381.3128
S&TxV&T&T 18%,2,yld,112476.50920579195
S&TxV&T&T 18%,2,yll,1667718.2677093456
S&TxV&T&T 18%,3,ablations,1545881.982
S&TxV&T&T 18%,3,asr_cancer_incidence,1156.1993759464406
S&TxV&T&T 18%,3,cancer_deaths,118863.12078506591
S&TxV&T&T 18%,3,cancer_incidence,1111.7511596679688
S&TxV&T&T 18%,3,cancer_incidence_no_hiv,1069.1755204200745
S&TxV&T&T 18%,3,cancer_incidence_with_hiv,5002.477191448212
S&TxV&T&T 18%,3,cancer_treatments,156375.345
S&TxV&T&T 18%,3,cancers,136451.62074786113
S&TxV&T&T 18%,3,cancers_no_hiv,129895.78204215215
S&TxV&T&T 18%,3,cancers_with_hiv,5465.690401310044
S&TxV&T&T 18%,3,dalys,2757624.5601702696
S&TxV&T&T 18%,3,excisions,0.0
S&TxV&T&T 18%,3,leeps,74762.3078
S&TxV&T&T 18%,3,screens,9471580.1822
S&TxV&T&T 18%,3,txvs,4154222.7366
S&TxV&T&T 18%,3,vaccinations,13547466.3174
S&TxV&T&T 18%,3,yld,182026.73570963068
S&TxV&T&T 18%,3,yll,2575597.824460639
S&TxV&T&T 18%,4,ablations,923954.8956
S&TxV&T&T 18%,4,asr_cancer_incidence,955.4773886069881
S&TxV&T&T 18%,4,cancer_deaths,95939.98948725607
S&TxV&T&T 18%,4,cancer_incidence,873.5368354916573
S&TxV&T&T 18%,4,cancer_incidence_no_hiv,836.2930491566658
S&TxV&T&T 18%,4,cancer_incidence_with_hiv,4609.140411615372
S&TxV&T&T 18%,4,cancer_treatments,110207.386
S&TxV&T&T 18%,4,cancers,101748.21504379305
S&TxV&T&T 18%,4,cancers_no_hiv,96222.95860965626
S&TxV&T&T 18%,4,cancers_with_hiv,4625.731449050743
S&TxV&T&T 18%,4,dalys,1838929.9714140089
S&TxV&T&T 18%,4,excisions,0.0
S&TxV&T&T 18%,4,leeps,42891.5232
S&TxV&T&T 18%,4,screens,7344875.4902
S&TxV&T&T 18%,4,txvs,2481453.3318
S&TxV&T&T 18%,4,vaccinations,13519169.8264
S&TxV&T&T 18%,4,yld,128306.08081282055
S&TxV&T&T 18%,4,yll,1710623.8906011884
S&TxV&T&T 18%,5,ablations,1956627.8882
S&TxV&T&T 18%,5,asr_cancer_incidence,1266.7608463425606
S&TxV&T&T 18%,5,cancer_deaths,137768.153671321
S&TxV&T&T 18%,5,cancer_incidence,1240.6836142539978
S&TxV&T&T 18%,5,cancer_incidence_no_hiv,1191.7913966178894
S&TxV&T&T 18%,5,cancer_incidence_with_hiv,6335.519969940186
S&TxV&T&T 18%,5,cancer_treatments,198075.437
S&TxV&T&T 18%,5,cancers,154305.21516035686
S&TxV&T&T 18%,5,cancers_no_hiv,146888.56795562283
S&TxV&T&T 18%,5,cancers_with_hiv,6368.199501267309
S&TxV&T&T 18%,5,dalys,3344011.83033723
S&TxV&T&T 18%,5,excisions,0.0
S&TxV&T&T 18%,5,leeps,91144.4868
S&TxV&T&T 18%,5,screens,10756240.8736
S&TxV&T&T 18%,5,txvs,5277742.3582
S&TxV&T&T 18%,5,vaccinations,13522148.4044
S&TxV&T&T 18%,5,yld,202939.45237435555
S&TxV&T&T 18%,5,yll,3141072.3779628747
S&TxV&T&T 18%,6,ablations,806896.7802
S&TxV&T&T 18%,6,asr_cancer_incidence,810.7003553138862
S&TxV&T&T 18%,6,cancer_deaths,80838.59802383865
S&TxV&T&T 18%,6,cancer_incidence,745.0929089188576
S&TxV&T&T 18%,6,cancer_incidence_no_hiv,711.4539100527763
S&TxV&T&T 18%,6,cancer_incidence_with_hiv,3924.193651676178
S&TxV&T&T 18%,6,cancer_treatments,97995.2162
S&TxV&T&T 18%,6,cancers,86628.95249115101
S&TxV&T&T 18%,6,cancers_no_hiv,81702.39162306572
S&TxV&T&T 18%,6,cancers_with_hiv,4271.2807176931965
S&TxV&T&T 18%,6,dalys,1622253.804279241
S&TxV&T&T 18%,6,excisions,0.0
S&TxV&T&T 18%,6,leeps,43189.381
S&TxV&T&T 18%,6,screens,6973148.9558
S&TxV&T&T 18%,6,txvs,2166617.6372
S&TxV&T&T 18%,6,vaccinations,13580230.6754
S&TxV&T&T 18%,6,yld,109190.44972092457
S&TxV&T&T 18%,6,yll,1513063.3545583165
S&TxV&T&T 18%,7,ablations,1165219.7136
S&TxV&T&T 18%,7,asr_cancer_incidence,910.5527651724163
S&TxV&T&T 18%,7,cancer_deaths,95165.5567445948
S&TxV&T&T 18%,7,cancer_incidence,876.4735118150711
S&TxV&T&T 18%,7,cancer_incidence_no_hiv,836.4888026714325
S&TxV&T&T 18%,7,cancer_incidence_with_hiv,5027.247069120407
S&TxV&T&T 18%,7,cancer_treatments,109015.95479999999
S&TxV&T&T 18%,7,cancers,107079.86707907503
S&TxV&T&T 18%,7,cancers_no_hiv,101381.85510877658
S&TxV&T&T 18%,7,cancers_with_hiv,4980.1821942783745
S&TxV&T&T 18%,7,dalys,2153194.1836818005
S&TxV&T&T 18%,7,excisions,0.0
S&TxV&T&T 18%,7,leeps,51827.2572
S&TxV&T&T 18%,7,screens,8149389.408
S&TxV&T&T 18%,7,txvs,3126613.3266
S&TxV&T&T 18%,7,vaccinations,13529892.7072
S&TxV&T&T 18%,7,yld,141387.25243604922
S&TxV&T&T 18%,7,yll,2011806.9312457512
S&TxV&T&T 18%,8,ablations,1126796.0574
S&TxV&T&T 18%,8,asr_cancer_incidence,865.239120585525
S&TxV&T&T 18%,8,cancer_deaths,89786.24674390764
S&TxV&T&T 18%,8,cancer_incidence,815.346750497818
S&TxV&T&T 18%,8,cancer_incidence_no_hiv,782.4718288183212
S&TxV&T&T 18%,8,cancer_incidence_with_hiv,3934.091279745102
S&TxV&T&T 18%,8,cancer_treatments,128078.854
S&TxV&T&T 18%,8,cancers,97515.65558679882
S&TxV&T&T 18%,8,cancers_no_hiv,92654.6225239261
S&TxV&T&T 18%,8,cancers_with_hiv,4158.094747346246
S&TxV&T&T 18%,8,dalys,2036358.9920910145
S&TxV&T&T 18%,8,excisions,0.0
S&TxV&T&T 18%,8,leeps,53316.5462
S&TxV&T&T 18%,8,screens,7967994.0078
S&TxV&T&T 18%,8,txvs,3032192.404
S&TxV&T&T 18%,8,vaccinations,13576060.6662
S&TxV&T&T 18%,8,yld,126687.93526437214
S&TxV&T&T 18%,8,yll,1909671.0568266425
S&TxV&T&T 18%,9,ablations,633245.6828
S&TxV&T&T 18%,9,asr_cancer_incidence,803.8161245877461
S&TxV&T&T 18%,9,cancer_deaths,78598.7086445744
S&TxV&T&T 18%,9,cancer_incidence,718.4912687838078
S&TxV&T&T 18%,9,cancer_incidence_no_hiv,679.8897320330143
S&TxV&T&T 18%,9,cancer_incidence_with_hiv,4435.621216773987
S&TxV&T&T 18%,9,cancer_treatments,84889.473
S&TxV&T&T 18%,9,cancers,80463.2981546055
S&TxV&T&T 18%,9,cancers_no_hiv,75176.327465806
S&TxV&T&T 18%,9,cancers_with_hiv,4625.731440173889
S&TxV&T&T 18%,9,dalys,1375489.361337128
S&TxV&T&T 18%,9,excisions,0.0
S&TxV&T&T 18%,9,leeps,30381.4956
S&TxV&T&T 18%,9,screens,6434026.3378
S&TxV&T&T 18%,9,txvs,1691236.5884
S&TxV&T&T 18%,9,vaccinations,13520063.3998
S&TxV&T&T 18%,9,yld,98183.32458848893
S&TxV&T&T 18%,9,yll,1277306.036748639
S&TxV&T&T 35%,0,ablations,1066033.0662
S&TxV&T&T 35%,0,asr_cancer_incidence,668.9772093821043
S&TxV&T&T 35%,0,cancer_deaths,65731.25318886832
S&TxV&T&T 35%,0,cancer_incidence,594.4423732161522
S&TxV&T&T 35%,0,cancer_incidence_no_hiv,566.7385406792164
S&TxV&T&T 35%,0,cancer_incidence_with_hiv,3304.384800672531
S&TxV&T&T 35%,0,cancer_treatments,133142.4366
S&TxV&T&T 35%,0,cancers,66365.69116472208
S&TxV&T&T 35%,0,cancers_no_hiv,62490.5637494255
S&TxV&T&T 35%,0,cancers_with_hiv,3347.921530036909
S&TxV&T&T 35%,0,dalys,1176349.66069416
S&TxV&T&T 35%,0,excisions,0.0
S&TxV&T&T 35%,0,leeps,50040.1104
S&TxV&T&T 35%,0,screens,11651899.2782
S&TxV&T&T 35%,0,txvs,2816841.2146
S&TxV&T&T 35%,0,vaccinations,13569209.9368
S&TxV&T&T 35%,0,yld,79653.22335553326
S&TxV&T&T 35%,0,yll,1096696.4373386267
S&TxV&T&T 35%,1,ablations,2001902.2738
S&TxV&T&T 35%,1,asr_cancer_incidence,876.9151270416787
S&TxV&T&T 35%,1,cancer_deaths,90751.3058306699
S&TxV&T&T 35%,1,cancer_incidence,819.7550349235535
S&TxV&T&T 35%,1,cancer_incidence_no_hiv,775.1589169502258
S&TxV&T&T 35%,1,cancer_incidence_with_hiv,4762.260758638382
S&TxV&T&T 35%,1,cancer_treatments,216542.6206
S&TxV&T&T 35%,1,cancers,97462.04110022188
S&TxV&T&T 35%,1,cancers_no_hiv,91409.57666924373
S&TxV&T&T 35%,1,cancers_with_hiv,5316.761537372264
S&TxV&T&T 35%,1,dalys,1884400.087819176
S&TxV&T&T 35%,1,excisions,0.0
S&TxV&T&T 35%,1,leeps,92335.918
S&TxV&T&T 35%,1,screens,14833318.44
S&TxV&T&T 35%,1,txvs,5440968.4326
S&TxV&T&T 35%,1,vaccinations,13550444.8954
S&TxV&T&T 35%,1,yld,123861.12121106329
S&TxV&T&T 35%,1,yll,1760538.9666081127
S&TxV&T&T 35%,2,ablations,1566434.1702
S&TxV&T&T 35%,2,asr_cancer_incidence,718.219433948379
S&TxV&T&T 35%,2,cancer_deaths,74178.4985669492
S&TxV&T&T 35%,2,cancer_incidence,659.9655396342278
S&TxV&T&T 35%,2,cancer_incidence_no_hiv,621.0453059673309
S&TxV&T&T 35%,2,cancer_incidence_with_hiv,4312.434084177017
S&TxV&T&T 35%,2,cancer_treatments,192416.1388
S&TxV&T&T 35%,2,cancers,76868.15482087103
S&TxV&T&T 35%,2,cancers_no_hiv,71697.34806673937
S&TxV&T&T 35%,2,cancers_with_hiv,4589.988505527609
S&TxV&T&T 35%,2,dalys,1488851.7538592308
S&TxV&T&T 35%,2,excisions,0.0
S&TxV&T&T 35%,2,leeps,70592.2986
S&TxV&T&T 35%,2,screens,13295180.7608
S&TxV&T&T 35%,2,txvs,4173583.4936
S&TxV&T&T 35%,2,vaccinations,13544189.8816
S&TxV&T&T 35%,2,yld,95600.3410533851
S&TxV&T&T 35%,2,yll,1393251.4128058457
S&TxV&T&T 35%,3,ablations,2538642.0294
S&TxV&T&T 35%,3,asr_cancer_incidence,1065.7917327629953
S&TxV&T&T 35%,3,cancer_deaths,108983.17896218586
S&TxV&T&T 35%,3,cancer_incidence,1012.8325966596603
S&TxV&T&T 35%,3,cancer_incidence_no_hiv,970.7053451538086
S&TxV&T&T 35%,3,cancer_incidence_with_hiv,4846.009565830231
S&TxV&T&T 35%,3,cancer_treatments,257051.2814
S&TxV&T&T 35%,3,cancers,122321.24885811236
S&TxV&T&T 35%,3,cancers_no_hiv,116024.54422726775
S&TxV&T&T 35%,3,cancers_with_hiv,5322.718691574702
S&TxV&T&T 35%,3,dalys,2383952.6337075033
S&TxV&T&T 35%,3,excisions,0.0
S&TxV&T&T 35%,3,leeps,111398.8172
S&TxV&T&T 35%,3,screens,16733949.0618
S&TxV&T&T 35%,3,txvs,6893025.2076
S&TxV&T&T 35%,3,vaccinations,13535552.0054
S&TxV&T&T 35%,3,yld,160294.7637397143
S&TxV&T&T 35%,3,yll,2223657.869967789
S&TxV&T&T 35%,4,ablations,1562264.161
S&TxV&T&T 35%,4,asr_cancer_incidence,884.5448922714402
S&TxV&T&T 35%,4,cancer_deaths,87096.59206396303
S&TxV&T&T 35%,4,cancer_incidence,792.3988974094391
S&TxV&T&T 35%,4,cancer_incidence_no_hiv,757.033859193325
S&TxV&T&T 35%,4,cancer_incidence_with_hiv,4302.902925491333
S&TxV&T&T 35%,4,cancer_treatments,194799.0012
S&TxV&T&T 35%,4,cancers,90608.3352449662
S&TxV&T&T 35%,4,cancers_no_hiv,85383.913706883
S&TxV&T&T 35%,4,cancers_with_hiv,4354.680873753297
S&TxV&T&T 35%,4,dalys,1614094.5319144456
S&TxV&T&T 35%,4,excisions,0.0
S&TxV&T&T 35%,4,leeps,74464.45
S&TxV&T&T 35%,4,screens,13254076.384399999
S&TxV&T&T 35%,4,txvs,4076779.7086
S&TxV&T&T 35%,4,vaccinations,13542402.7348
S&TxV&T&T 35%,4,yld,111886.19352379521
S&TxV&T&T 35%,4,yll,1502208.3383906505
S&TxV&T&T 35%,5,ablations,3418216.1128000002
S&TxV&T&T 35%,5,asr_cancer_incidence,1147.3275374419006
S&TxV&T&T 35%,5,cancer_deaths,122273.59286891686
S&TxV&T&T 35%,5,cancer_incidence,1101.9020030498505
S&TxV&T&T 35%,5,cancer_incidence_no_hiv,1060.5858759880066
S&TxV&T&T 35%,5,cancer_incidence_with_hiv,5058.754432439804
S&TxV&T&T 35%,5,cancer_treatments,338962.1764
S&TxV&T&T 35%,5,cancers,134914.6758624139
S&TxV&T&T 35%,5,cancers_no_hiv,128808.60044012012
S&TxV&T&T 35%,5,cancers_with_hiv,5218.468439493527
S&TxV&T&T 35%,5,dalys,2898415.654064472
S&TxV&T&T 35%,5,excisions,0.0
S&TxV&T&T 35%,5,leeps,156375.345
S&TxV&T&T 35%,5,screens,19472155.8172
S&TxV&T&T 35%,5,txvs,9122788.6984
S&TxV&T&T 35%,5,vaccinations,13542402.7348
S&TxV&T&T 35%,5,yld,175344.668671462
S&TxV&T&T 35%,5,yll,2723070.98539301
S&TxV&T&T 35%,6,ablations,1573284.8996
S&TxV&T&T 35%,6,asr_cancer_incidence,779.2686353812167
S&TxV&T&T 35%,6,cancer_deaths,78008.94914631482
S&TxV&T&T 35%,6,cancer_incidence,714.3054078221321
S&TxV&T&T 35%,6,cancer_incidence_no_hiv,681.0336596369743
S&TxV&T&T 35%,6,cancer_incidence_with_hiv,3927.9139981269836
S&TxV&T&T 35%,6,cancer_treatments,181097.5424
S&TxV&T&T 35%,6,cancers,82983.17356445616
S&TxV&T&T 35%,6,cancers_no_hiv,78128.098005312
S&TxV&T&T 35%,6,cancers_with_hiv,4187.880539995763
S&TxV&T&T 35%,6,dalys,1556062.8642648684
S&TxV&T&T 35%,6,excisions,0.0
S&TxV&T&T 35%,6,leeps,74166.5922
S&TxV&T&T 35%,6,screens,13409856.0138
S&TxV&T&T 35%,6,txvs,4227495.7554
S&TxV&T&T 35%,6,vaccinations,13571592.7992
S&TxV&T&T 35%,6,yld,103750.71392233427
S&TxV&T&T 35%,6,yll,1452312.1503425343
S&TxV&T&T 35%,7,ablations,2000412.9848
S&TxV&T&T 35%,7,asr_cancer_incidence,816.1385832207102
S&TxV&T&T 35%,7,cancer_deaths,83456.76818599176
S&TxV&T&T 35%,7,cancer_incidence,768.8770073652267
S&TxV&T&T 35%,7,cancer_incidence_no_hiv,732.5924946069717
S&TxV&T&T 35%,7,cancer_incidence_with_hiv,4421.9704439640045
S&TxV&T&T 35%,7,cancer_treatments,202245.4462
S&TxV&T&T 35%,7,cancers,92070.8146678973
S&TxV&T&T 35%,7,cancers_no_hiv,87031.06717257784
S&TxV&T&T 35%,7,cancers_with_hiv,4393.40237301772
S&TxV&T&T 35%,7,dalys,1815782.139164384
S&TxV&T&T 35%,7,excisions,0.0
S&TxV&T&T 35%,7,leeps,91144.4868
S&TxV&T&T 35%,7,screens,14668603.0766
S&TxV&T&T 35%,7,txvs,5308719.5694
S&TxV&T&T 35%,7,vaccinations,13557891.3404
S&TxV&T&T 35%,7,yld,119027.80887456113
S&TxV&T&T 35%,7,yll,1696754.3302898228
S&TxV&T&T 35%,8,ablations,1833612.6168
S&TxV&T&T 35%,8,asr_cancer_incidence,775.7142882660041
S&TxV&T&T 35%,8,cancer_deaths,79081.23867368589
S&TxV&T&T 35%,8,cancer_incidence,712.12488758564
S&TxV&T&T 35%,8,cancer_incidence_no_hiv,680.1306305527687
S&TxV&T&T 35%,8,cancer_incidence_with_hiv,3697.9146144390106
S&TxV&T&T 35%,8,cancer_treatments,215946.905
S&TxV&T&T 35%,8,cancers,82801.4824703669
S&TxV&T&T 35%,8,cancers_no_hiv,78229.36983591432
S&TxV&T&T 35%,8,cancers_with_hiv,3937.679988040147
S&TxV&T&T 35%,8,dalys,1692968.562904435
S&TxV&T&T 35%,8,excisions,0.0
S&TxV&T&T 35%,8,leeps,88463.7666
S&TxV&T&T 35%,8,screens,14173861.2708
S&TxV&T&T 35%,8,txvs,4864613.5896
S&TxV&T&T 35%,8,vaccinations,13514106.2438
S&TxV&T&T 35%,8,yld,103992.94896262052
S&TxV&T&T 35%,8,yll,1588975.6139418145
S&TxV&T&T 35%,9,ablations,1132455.3556
S&TxV&T&T 35%,9,asr_cancer_incidence,769.8812774353765
S&TxV&T&T 35%,9,cancer_deaths,75203.12997301537
S&TxV&T&T 35%,9,cancer_incidence,682.1104721426964
S&TxV&T&T 35%,9,cancer_incidence_no_hiv,644.8636208772659
S&TxV&T&T 35%,9,cancer_incidence_with_hiv,4233.818610668182
S&TxV&T&T 35%,9,cancer_treatments,157864.634
S&TxV&T&T 35%,9,cancers,75968.62437208123
S&TxV&T&T 35%,9,cancers_no_hiv,70875.26064810221
S&TxV&T&T 35%,9,cancers_with_hiv,4423.188156235579
S&TxV&T&T 35%,9,dalys,1288521.987729294
S&TxV&T&T 35%,9,excisions,0.0
S&TxV&T&T 35%,9,leeps,55997.2664
S&TxV&T&T 35%,9,screens,12021242.950199999
S&TxV&T&T 35%,9,txvs,3017299.514
S&TxV&T&T 35%,9,vaccinations,13537041.2944
S&TxV&T&T 35%,9,yld,91387.73842026241
S&TxV&T&T 35%,9,yll,1197134.2493090315
S&TxV&T&T 70%,0,ablations,1724298.8042
S&TxV&T&T 70%,0,asr_cancer_incidence,597.6261241753706
S&TxV&T&T 70%,0,cancer_deaths,58123.96501097762
S&TxV&T&T 70%,0,cancer_incidence,521.4010141864419
S&TxV&T&T 70%,0,cancer_incidence_no_hiv,494.4454238563776
S&TxV&T&T 70%,0,cancer_incidence_with_hiv,3174.2209186553955
S&TxV&T&T 70%,0,cancer_treatments,245136.9694
S&TxV&T&T 70%,0,cancers,57018.9137666482
S&TxV&T&T 70%,0,cancers_no_hiv,53340.37310912493
S&TxV&T&T 70%,0,cancers_with_hiv,3213.885535238522
S&TxV&T&T 70%,0,dalys,967749.0445534027
S&TxV&T&T 70%,0,excisions,0.0
S&TxV&T&T 70%,0,leeps,78634.4592
S&TxV&T&T 70%,0,screens,21832678.8822
S&TxV&T&T 70%,0,txvs,4594456.5649999995
S&TxV&T&T 70%,0,vaccinations,13559976.345
S&TxV&T&T 70%,0,yld,66289.01303866935
S&TxV&T&T 70%,0,yll,901460.0315147333
S&TxV&T&T 70%,1,ablations,3306817.2956
S&TxV&T&T 70%,1,asr_cancer_incidence,756.9012410191842
S&TxV&T&T 70%,1,cancer_deaths,76653.69777500918
S&TxV&T&T 70%,1,cancer_incidence,685.3034744262695
S&TxV&T&T 70%,1,cancer_incidence_no_hiv,642.6948041915894
S&TxV&T&T 70%,1,cancer_incidence_with_hiv,4430.524940729141
S&TxV&T&T 70%,1,cancer_treatments,367258.6674
S&TxV&T&T 70%,1,cancers,79149.74591788674
S&TxV&T&T 70%,1,cancers_no_hiv,73555.98133632919
S&TxV&T&T 70%,1,cancers_with_hiv,5001.032265333296
S&TxV&T&T 70%,1,dalys,1473406.634597986
S&TxV&T&T 70%,1,excisions,0.0
S&TxV&T&T 70%,1,leeps,156673.2028
S&TxV&T&T 70%,1,screens,27133058.4332
S&TxV&T&T 70%,1,txvs,8801400.1322
S&TxV&T&T 70%,1,vaccinations,13517382.6796
S&TxV&T&T 70%,1,yld,97645.43780153428
S&TxV&T&T 70%,1,yll,1375761.1967964517
S&TxV&T&T 70%,2,ablations,2569023.525
S&TxV&T&T 70%,2,asr_cancer_incidence,622.5137473478867
S&TxV&T&T 70%,2,cancer_deaths,63166.697107176056
S&TxV&T&T 70%,2,cancer_incidence,557.8187716603279
S&TxV&T&T 70%,2,cancer_incidence_no_hiv,521.6348273158073
S&TxV&T&T 70%,2,cancer_incidence_with_hiv,3793.2273786067963
S&TxV&T&T 70%,2,cancer_treatments,313942.1212
S&TxV&T&T 70%,2,cancers,63443.70558566051
S&TxV&T&T 70%,2,cancers_no_hiv,58764.36296276385
S&TxV&T&T 70%,2,cancers_with_hiv,4170.009048538675
S&TxV&T&T 70%,2,dalys,1193541.9575332145
S&TxV&T&T 70%,2,excisions,0.0
S&TxV&T&T 70%,2,leeps,117653.831
S&TxV&T&T 70%,2,screens,24661732.266599998
S&TxV&T&T 70%,2,txvs,6806050.73
S&TxV&T&T 70%,2,vaccinations,13557593.4826
S&TxV&T&T 70%,2,yld,76545.42080683091
S&TxV&T&T 70%,2,yll,1116996.5367263837
S&TxV&T&T 70%,3,ablations,3751518.991
S&TxV&T&T 70%,3,asr_cancer_incidence,882.6766532143893
S&TxV&T&T 70%,3,cancer_deaths,86462.15374745998
S&TxV&T&T 70%,3,cancer_incidence,805.085770368576
S&TxV&T&T 70%,3,cancer_incidence_no_hiv,766.3049533367157
S&TxV&T&T 70%,3,cancer_incidence_with_hiv,4205.797660112381
S&TxV&T&T 70%,3,cancer_treatments,378577.2638
S&TxV&T&T 70%,3,cancers,93637.54644284038
S&TxV&T&T 70%,3,cancers_no_hiv,88207.60519496776
S&TxV&T&T 70%,3,cancers_with_hiv,4676.367275583354
S&TxV&T&T 70%,3,dalys,1724287.6347848037
S&TxV&T&T 70%,3,excisions,0.0
S&TxV&T&T 70%,3,leeps,179906.1112
S&TxV&T&T 70%,3,screens,28765319.1772
S&TxV&T&T 70%,3,txvs,10085465.108
S&TxV&T&T 70%,3,vaccinations,13543594.166
S&TxV&T&T 70%,3,yld,118281.11841460118
S&TxV&T&T 70%,3,yll,1606006.5163702026
S&TxV&T&T 70%,4,ablations,2091855.3294
S&TxV&T&T 70%,4,asr_cancer_incidence,737.3451634081501
S&TxV&T&T 70%,4,cancer_deaths,69996.57698648609
S&TxV&T&T 70%,4,cancer_incidence,630.814982816577
S&TxV&T&T 70%,4,cancer_incidence_no_hiv,596.7704109400511
S&TxV&T&T 70%,4,cancer_incidence_with_hiv,3930.7263770103455
S&TxV&T&T 70%,4,cancer_treatments,270157.0246
S&TxV&T&T 70%,4,cancers,68715.78908650728
S&TxV&T&T 70%,4,cancers_no_hiv,63979.85278493291
S&TxV&T&T 70%,4,cancers_with_hiv,4030.01588955139
S&TxV&T&T 70%,4,dalys,1118628.7997643515
S&TxV&T&T 70%,4,excisions,0.0
S&TxV&T&T 70%,4,leeps,101867.3676
S&TxV&T&T 70%,4,screens,22889776.2144
S&TxV&T&T 70%,4,txvs,5390928.3222
S&TxV&T&T 70%,4,vaccinations,13554614.9046
S&TxV&T&T 70%,4,yld,80470.35024338894
S&TxV&T&T 70%,4,yll,1038158.4495209624
S&TxV&T&T 70%,5,ablations,5712912.604
S&TxV&T&T 70%,5,asr_cancer_incidence,1000.1689042465532
S&TxV&T&T 70%,5,cancer_deaths,104959.12047261481
S&TxV&T&T 70%,5,cancer_incidence,938.6955780982971
S&TxV&T&T 70%,5,cancer_incidence_no_hiv,898.6681309938431
S&TxV&T&T 70%,5,cancer_incidence_with_hiv,4749.074197769165
S&TxV&T&T 70%,5,cancer_treatments,552526.219
S&TxV&T&T 70%,5,cancers,112447.26422161335
S&TxV&T&T 70%,5,cancers_no_hiv,106707.55234055808
S&TxV&T&T 70%,5,cancers_with_hiv,4965.289315152521
S&TxV&T&T 70%,5,dalys,2382444.802708414
S&TxV&T&T 70%,5,excisions,0.0
S&TxV&T&T 70%,5,leeps,256455.5658
S&TxV&T&T 70%,5,screens,35778381.0782
S&TxV&T&T 70%,5,txvs,15390312.526
S&TxV&T&T 70%,5,vaccinations,13514106.2438
S&TxV&T&T 70%,5,yld,143195.12797423886
S&TxV&T&T 70%,5,yll,2239249.6747341747
S&TxV&T&T 70%,6,ablations,2411456.7488
S&TxV&T&T 70%,6,asr_cancer_incidence,677.9408839529718
S&TxV&T&T 70%,6,cancer_deaths,66371.6466617268
S&TxV&T&T 70%,6,cancer_incidence,605.7341142296791
S&TxV&T&T 70%,6,cancer_incidence_no_hiv,575.9052479565144
S&TxV&T&T 70%,6,cancer_incidence_with_hiv,3331.5906512737274
S&TxV&T&T 70%,6,cancer_treatments,277603.4696
S&TxV&T&T 70%,6,cancers,68456.65120846567
S&TxV&T&T 70%,6,cancers_no_hiv,64262.81760705206
S&TxV&T&T 70%,6,cancers_with_hiv,3615.9935950869444
S&TxV&T&T 70%,6,dalys,1218960.1317888938
S&TxV&T&T 70%,6,excisions,0.0
S&TxV&T&T 70%,6,leeps,123015.2714
S&TxV&T&T 70%,6,screens,24180989.7774
S&TxV&T&T 70%,6,txvs,6435217.769
S&TxV&T&T 70%,6,vaccinations,13584400.6846
S&TxV&T&T 70%,6,yld,83038.13715352846
S&TxV&T&T 70%,6,yll,1135921.9946353654
S&TxV&T&T 70%,7,ablations,3082828.23
S&TxV&T&T 70%,7,asr_cancer_incidence,693.5377425592944
S&TxV&T&T 70%,7,cancer_deaths,69642.12497852596
S&TxV&T&T 70%,7,cancer_incidence,634.9097086191177
S&TxV&T&T 70%,7,cancer_incidence_no_hiv,601.4628363251686
S&TxV&T&T 70%,7,cancer_incidence_with_hiv,3869.4703245162964
S&TxV&T&T 70%,7,cancer_treatments,313048.5478
